종목코드,종목명,시장,현재가,등락률,거래량,거래대금,시가총액,상장주식수
060310,3S,KOSDAQ,1470,1.87,784108,1165502943,77996788800,53059040
095570,AJ네트웍스,KOSPI,4800,2.13,417256,1992602950,217213243200,45252759
006840,AK홀딩스,KOSPI,7950,0.89,8113,64300020,105318109950,13247561
054620,APS,KOSDAQ,5630,4.84,69210,388947445,103559464230,18394221
079810,APS이노베이션,KOSDAQ,5160,5.31,223088,1143817660,111084965040,21528094
265520,AP시스템,KOSDAQ,27600,5.54,104575,2879449800,415402659600,15050821
211270,AP위성,KOSDAQ,16790,3.9,236525,3922870175,253231884160,15082304
027410,BGF,KOSPI,4605,-3.56,295793,1379561794,440775822555,95716791
282330,BGF리테일,KOSPI,130400,-1.58,59663,7795230400,2253821342400,17283906
126600,BGF에코머티리얼즈,KOSDAQ,3740,1.77,152014,566832790,234748202260,62766899
138930,BNK금융지주,KOSPI,17470,1.69,811130,14078640574,5421413266510,310327033
001460,BYC,KOSPI,43400,3.83,2375,101373500,271082910000,6246150
001465,BYC우,KOSPI,30700,3.54,1954,59422700,66123195000,2153850
083790,CG인바이츠,KOSDAQ,1080,1.12,170961,186558796,83045716560,76894182
001040,CJ,KOSPI,174900,2.76,76959,13430419800,5103056950200,29176998
079160,CJ CGV,KOSPI,4750,0.21,462034,2212935089,786516328750,165582385
035760,CJ ENM,KOSDAQ,41500,2.85,130040,5471068425,910059891000,21929154
311690,CJ 바이오사이언스,KOSDAQ,6140,2.68,57404,357025680,80221936680,13065462
00104K,CJ4우(전환),KOSPI,155900,1.83,3939,613507450,658913220800,4226512
000120,CJ대한통운,KOSPI,89600,0.67,77523,6947551250,2043986022400,22812344
011150,CJ씨푸드,KOSPI,2370,1.28,106426,254309606,85155932010,35930773
011155,CJ씨푸드1우,KOSPI,12990,0.62,143,1829520,2598000000,200000
001045,CJ우,KOSPI,82200,1.86,1609,131915900,185790330600,2260223
097950,CJ제일제당,KOSPI,215000,1.18,37162,7968692500,3236649990000,15054186
097955,CJ제일제당 우,KOSPI,131400,1.55,5086,665156550,174424696200,1327433
051500,CJ프레시웨이,KOSDAQ,24850,2.69,21507,531898825,295008912100,11871586
058820,CMG제약,KOSDAQ,1445,6.41,982268,1387398323,213631954435,147842183
056730,CNT85,KOSDAQ,2120,0.24,4107,8703315,31423142440,14822237
000480,CR홀딩스,KOSPI,4865,1.88,17850,86266145,228122233850,46890490
065770,CS,KOSDAQ,2420,-10.37,1091432,2754542172,23487467300,9705565
083660,CSA 코스믹,KOSDAQ,294,0.0,411657,120336055,18471860946,62829459
000590,CS홀딩스,KOSPI,77000,0.79,921,70245800,88895114000,1154482
012030,DB,KOSPI,2090,3.98,1356236,2837783605,420453519970,201173933
477760,DB금융스팩12호,KOSDAQ,2230,0.0,0,0,13023200000,5840000
005830,DB손해보험,KOSPI,154500,-0.58,188826,29290097850,10119803920500,65500349
016610,DB증권,KOSPI,12190,2.18,71080,862191420,517421481910,42446389
000990,DB하이텍,KOSPI,181100,0.06,401970,72909068300,7878680886800,43504588
099520,DGI,KOSDAQ,1284,0.0,0,0,58141862016,45281824
000300,DH오토넥스,KOSPI,4200,0.0,0,0,174035631000,41437055
290120,DH오토리드,KOSDAQ,2750,2.61,50775,136943465,43516684750,15824249
025440,DH오토웨어,KOSDAQ,812,5.45,84855,67864881,39610353888,48781224
001530,DI동일,KOSPI,28400,-0.7,29487,846071575,588323636400,20715621
015590,DKME,KOSPI,2525,9.54,819954,2002819679,119675677700,47396308
000210,DL,KOSPI,60200,5.43,112997,6744646050,1261544216800,20955884
000215,DL우,KOSPI,26500,4.95,3816,99648175,44682047500,1686115
375500,DL이앤씨,KOSPI,82200,1.86,356266,29329542450,3180615810600,38693623
37550L,DL이앤씨2우(전환),KOSPI,50000,2.88,2918,144424850,105597550000,2111951
37550K,DL이앤씨우,KOSPI,26800,4.69,7696,205266650,56652118000,2113885
068790,DMS,KOSDAQ,7160,3.02,57786,415570120,161602803840,22570224
007340,DN오토모티브,KOSPI,46100,4.06,160802,7319598650,2697350876500,58510865
004840,DRB동일,KOSPI,4925,3.14,13566,66229225,94916392700,19272364
241520,DSC인베스트먼트,KOSDAQ,13650,4.12,400751,5463035100,363090000000,26600000
155660,DSR,KOSPI,4415,0.11,26695,118339460,70640000000,16000000
069730,DSR제강,KOSPI,5600,4.28,71834,394506680,80640000000,14400000
017860,DS단석,KOSPI,17880,5.86,141772,2514505825,317533405320,17759139
180400,DXVX,KOSDAQ,3335,3.41,153007,519638515,328262155720,98429432
092780,DYP,KOSPI,4985,0.61,21986,109985230,65644773100,13168460
017940,E1,KOSPI,93400,1.3,9970,921477450,640724000000,6860000
418620,E8,KOSDAQ,1396,0.72,89904,124140676,27711265892,19850477
245620,EDGC,KOSDAQ,415,0.0,0,0,57474989665,138493951
037370,EG,KOSDAQ,4540,3.42,34346,154663800,39157372880,8624972
365550,ESR켄달스퀘어리츠,KOSPI,4125,0.0,390133,1602199805,1015117125000,246089000
050120,ES큐브,KOSDAQ,2790,-0.18,10768,30126620,37843799940,13564086
383220,F&F,KOSPI,78000,0.78,62898,4886345800,2987951850000,38307075
007700,F&F홀딩스,KOSPI,18370,2.91,12065,219487820,718530921790,39114367
214270,FSN,KOSDAQ,1449,0.76,303712,433346619,65573893665,45254585
032620,GC메디아이,KOSDAQ,3675,3.81,194436,707085890,191824485825,52197139
130500,GH신소재,KOSDAQ,2370,1.94,29997,71212503,34471773240,14545052
114090,GKL,KOSPI,11730,1.47,211712,2484332835,725567009100,61855670
900290,GRT,KOSDAQ,3385,6.61,504120,1672879510,276893000000,81800000
078930,GS,KOSPI,76900,1.99,155741,11877678250,7145192568200,92915378
083450,GST,KOSDAQ,59000,2.61,312804,18654188950,1087370000000,18430000
006360,GS건설,KOSPI,32150,3.71,950042,30173893625,2751444903500,85581490
001250,GS글로벌,KOSPI,3645,2.39,914183,3331679395,300835569780,82533764
007070,GS리테일,KOSPI,27350,-0.18,135439,3690187700,2286662800250,83607415
078935,GS우,KOSPI,57500,2.31,5386,308871700,102627495000,1784826
499790,GS피앤엘,KOSPI,45800,-0.97,109870,5091845725,908252517800,19830841
297890,HB솔루션,KOSDAQ,2460,2.93,365959,896135996,179926648440,73140914
440290,HB인베스트먼트,KOSDAQ,2025,3.16,63028,126870429,55700520750,27506430
078150,HB테크놀러지,KOSDAQ,4095,7.48,2953358,11772783517,379671676020,92715916
225530,HC보광산업,KOSDAQ,3060,5.52,73009,223113095,111196504620,36338727
060560,HC홈센타,KOSDAQ,2900,-0.68,24691,71594235,73625202900,25388001
012630,HDC,KOSPI,22850,0.22,97568,2225657475,1365098324850,59741721
039570,HDC랩스,KOSPI,7970,2.05,16912,134216175,206882079970,25957601
089470,HDC현대EP,KOSPI,4495,1.47,54261,244149055,143390500000,31900000
267270,HD건설기계,KOSPI,166000,4.21,333976,54969583650,7955034902000,47921897
009540,HD한국조선해양,KOSPI,421000,1.45,175007,73459175750,29795481836000,70773116
267250,HD현대,KOSPI,282000,1.62,140319,39247808000,22276049970000,78993085
443060,HD현대마린솔루션,KOSPI,245500,6.74,178847,43468414750,11006614430000,44833460
071970,HD현대마린엔진,KOSPI,80900,5.75,363725,29066597650,2744248945500,33921495
322000,HD현대에너지솔루션,KOSPI,203000,8.91,443284,90955150350,2273600000000,11200000
267260,HD현대일렉트릭,KOSPI,1173000,3.26,123287,144853019000,42283289355000,36047135
329180,HD현대중공업,KOSPI,680000,1.19,296191,202413383000,71373633000000,104961225
376270,HEM파마,KOSDAQ,58000,3.94,15389,899700000,416798846000,7186187
097230,HJ중공업,KOSPI,22550,2.27,704816,15985753475,2036160007200,90295344
195940,HK이노엔,KOSDAQ,47050,5.61,259220,12200533675,1332921371550,28329891
014790,HL D&I,KOSPI,2970,8.99,428914,1305956516,112440044970,37858601
028300,HLB,KOSDAQ,50900,8.76,961216,49256956525,6779789550700,133198223
