종목코드,종목명,시장,현재가,등락률,거래량,거래대금,시가총액,상장주식수
060310,3S,KOSDAQ,1525,4.88,1085486,1652797054,80915036000,53059040
095570,AJ네트웍스,KOSPI,5090,-3.96,414503,2131348910,230336543310,45252759
006840,AK홀딩스,KOSPI,8390,-1.99,29173,245244780,111147036790,13247561
054620,APS,KOSDAQ,6890,0.88,148679,1017072745,126736182690,18394221
079810,APS이노베이션,KOSDAQ,6530,-2.1,481639,3191067440,140578453820,21528094
265520,AP시스템,KOSDAQ,26050,-0.57,164990,4325731250,392073887050,15050821
211270,AP위성,KOSDAQ,17490,5.3,427995,7465618620,263789496960,15082304
139050,BF랩스,KOSDAQ,432,15.82,1294638,544121182,3734446032,8644551
027410,BGF,KOSPI,5290,0.95,259614,1379974860,506341824390,95716791
282330,BGF리테일,KOSPI,132400,0.3,44211,5872311800,2288389154400,17283906
126600,BGF에코머티리얼즈,KOSDAQ,4250,0.95,712519,3080067197,266759320750,62766899
138930,BNK금융지주,KOSPI,18200,-2.83,1373777,24996110050,5647952000600,310327033
001460,BYC,KOSPI,50800,0.79,2605,131874700,317304420000,6246150
001465,BYC우,KOSPI,33900,-0.29,501,17007175,73015515000,2153850
083790,CG인바이츠,KOSDAQ,1210,-3.82,337032,414972882,93041960220,76894182
001040,CJ,KOSPI,224500,0.0,102222,23281343750,6550236051000,29176998
079160,CJ CGV,KOSPI,4965,0.61,501573,2506470305,822116462085,165582369
035760,CJ ENM,KOSDAQ,54200,0.18,34394,1873730850,1188560146800,21929154
311690,CJ 바이오사이언스,KOSDAQ,7840,0.64,33066,256059985,102433222080,13065462
00104K,CJ4우(전환),KOSPI,193000,0.52,8753,1690793550,815716816000,4226512
000120,CJ대한통운,KOSPI,101300,0.2,52193,5303233200,2310890447200,22812344
011150,CJ씨푸드,KOSPI,2700,-0.55,186851,508121805,97013087100,35930773
011155,CJ씨푸드1우,KOSPI,13250,-0.08,389,5123330,2650000000,200000
001045,CJ우,KOSPI,90800,0.78,4742,429434000,205228248400,2260223
097950,CJ제일제당,KOSPI,241000,-2.23,66616,16084919000,3628058826000,15054186
097955,CJ제일제당 우,KOSPI,137800,-0.93,5160,714400050,182920267400,1327433
051500,CJ프레시웨이,KOSDAQ,28050,-2.6,44129,1246135950,332997987300,11871586
058820,CMG제약,KOSDAQ,1716,-3.27,1156873,2011710875,253697186028,147842183
056730,CNT85,KOSDAQ,514,0.0,0,0,38093149604,74111186
000480,CR홀딩스,KOSPI,5040,-1.56,28867,146079785,236328069600,46890490
065770,CS,KOSDAQ,1584,0.0,0,0,30747229920,19411130
083660,CSA 코스믹,KOSDAQ,393,-9.66,2910028,1155766156,24691977387,62829459
000590,CS홀딩스,KOSPI,80200,-0.25,1493,119544500,92589456400,1154482
012030,DB,KOSPI,1970,-1.99,1788409,3581852587,396312648010,201173933
477760,DB금융스팩12호,KOSDAQ,2230,0.0,0,0,13023200000,5840000
005830,DB손해보험,KOSPI,166800,-0.48,159445,26450756600,10925458213200,65500349
016610,DB증권,KOSPI,14510,6.22,324686,4693124070,615897104390,42446389
000990,DB하이텍,KOSPI,161700,2.02,566598,90771353850,7034691879600,43504588
099520,DGI,KOSDAQ,1284,0.0,0,0,58141862016,45281824
000300,DH오토넥스,KOSPI,4200,0.0,0,0,174035631000,41437055
290120,DH오토리드,KOSDAQ,3115,-5.46,183662,565101875,49292535635,15824249
025440,DH오토웨어,KOSDAQ,919,12.9,1091156,971005046,44829944856,48781224
001530,DI동일,KOSPI,30500,1.5,117698,3621920425,631826440500,20715621
015590,DKME,KOSPI,515,0.0,0,0,122045495160,236981544
000210,DL,KOSPI,67400,-5.73,159622,10749690550,1412426581600,20955884
000215,DL우,KOSPI,29250,-3.47,5138,152721050,49318863750,1686115
375500,DL이앤씨,KOSPI,91300,-7.78,1916956,174461972300,3532727779900,38693623
37550L,DL이앤씨2우(전환),KOSPI,54400,-7.8,26135,1408753900,114890134400,2111951
37550K,DL이앤씨우,KOSPI,29450,-4.07,50129,1482621925,62253913250,2113885
068790,DMS,KOSDAQ,8330,0.6,147538,1245965140,188009965920,22570224
007340,DN오토모티브,KOSPI,51100,6.35,553340,28104851100,2989905201500,58510865
004840,DRB동일,KOSPI,5280,-2.04,38014,201899300,101758081920,19272364
241520,DSC인베스트먼트,KOSDAQ,17260,1.17,2132002,37197249960,459116000000,26600000
155660,DSR,KOSPI,4600,2.11,81864,375260940,73600000000,16000000
069730,DSR제강,KOSPI,5730,1.6,62037,356685360,82512000000,14400000
017860,DS단석,KOSPI,23900,-0.42,248388,5955697075,424443422100,17759139
180400,DXVX,KOSDAQ,4355,-5.84,361105,1588219610,428660176360,98429432
092780,DYP,KOSPI,5220,2.96,112901,591723805,68739361200,13168460
017940,E1,KOSPI,104400,-3.6,15170,1588034500,716184000000,6860000
418620,E8,KOSDAQ,1480,0.48,212567,314427491,29378705960,19850477
245620,EDGC,KOSDAQ,415,0.0,0,0,57474989665,138493951
037370,EG,KOSDAQ,5450,-3.37,48487,267209420,47006097400,8624972
365550,ESR켄달스퀘어리츠,KOSPI,4385,-3.09,500108,2189565342,1079100265000,246089000
050120,ES큐브,KOSDAQ,2940,2.8,4731,13794700,39878412840,13564086
383220,F&F,KOSPI,76600,14.5,424940,32646651350,2934321945000,38307075
007700,F&F홀딩스,KOSPI,20250,5.47,34929,712443400,792065931750,39114367
214270,FSN,KOSDAQ,2020,-1.46,204197,412281074,90364912100,44735105
032620,GC메디아이,KOSDAQ,4025,-0.86,106073,429967020,210093484475,52197139
130500,GH신소재,KOSDAQ,2520,-2.7,63641,162441850,36653531040,14545052
114090,GKL,KOSPI,12380,2.65,448428,5543091600,765773194600,61855670
900290,GRT,KOSDAQ,4100,5.67,731638,2933069138,331485000000,80850000
078930,GS,KOSPI,80900,-1.22,293831,23766333550,7516854080200,92915378
083450,GST,KOSDAQ,50100,3.3,296158,14813747550,923343000000,18430000
006360,GS건설,KOSPI,35950,-5.52,2961294,105682393950,3076654565500,85581490
001250,GS글로벌,KOSPI,4665,-8.71,6149407,29539396181,385020009060,82533764
007070,GS리테일,KOSPI,23050,-1.91,133287,3071652725,1927150915750,83607415
078935,GS우,KOSPI,57100,-1.38,6667,381388900,101913564600,1784826
499790,GS피앤엘,KOSPI,55200,-0.18,130864,7302616900,1094662423200,19830841
297890,HB솔루션,KOSDAQ,2360,2.61,608425,1431955788,172612557040,73140914
440290,HB인베스트먼트,KOSDAQ,2185,-2.46,104140,229838340,60101549550,27506430
078150,HB테크놀러지,KOSDAQ,3095,8.6,8457060,26153532954,286955760020,92715916
225530,HC보광산업,KOSDAQ,3500,-9.79,223016,809669254,127185544500,36338727
060560,HC홈센타,KOSDAQ,3505,-9.31,157107,574054922,88984943505,25388001
012630,HDC,KOSPI,28100,0.0,109207,3061783450,1678742360100,59741721
039570,HDC랩스,KOSPI,8340,-0.6,25626,214198700,216486392340,25957601
089470,HDC현대EP,KOSPI,5780,6.06,208939,1205002880,184382000000,31900000
267270,HD건설기계,KOSPI,191100,3.92,331453,63641134600,9167853949800,47974118
009540,HD한국조선해양,KOSPI,469500,1.73,123717,57875540750,33227977962000,70773116
267250,HD현대,KOSPI,302500,-2.58,254623,77621665500,23895408212500,78993085
443060,HD현대마린솔루션,KOSPI,269500,1.51,218394,59497096500,12082617470000,44833460
071970,HD현대마린엔진,KOSPI,107100,1.23,218930,23218980600,3632992114500,33921495
322000,HD현대에너지솔루션,KOSPI,221000,-4.33,630180,141082527750,2475200000000,11200000
267260,HD현대일렉트릭,KOSPI,1299000,3.75,191307,247808618500,46825228365000,36047135
329180,HD현대중공업,KOSPI,680000,-0.73,426626,293485124460,71373633000000,104961225
376270,HEM파마,KOSDAQ,61500,2.84,19600,1205746800,441950500500,7186187
097230,HJ중공업,KOSPI,28800,-0.69,1241939,35794614850,2600505907200,90295344
195940,HK이노엔,KOSDAQ,52000,-0.76,134629,7059669950,1473154332000,28329891
014790,HL D&I,KOSPI,3450,-2.82,118692,413400660,130612173450,37858601
028300,HLB,KOSDAQ,60900,0.16,437693,26885249750,8109551244900,133161761
