종목코드,종목명,시장,현재가,등락률,거래량,거래대금,시가총액,상장주식수
060310,3S,KOSDAQ,1400,-4.76,714265,996124830,74282656000,53059040
095570,AJ네트웍스,KOSPI,4635,-3.54,356233,1636129537,209746537965,45252759
006840,AK홀딩스,KOSPI,7750,-2.64,16312,126793950,102668597750,13247561
054620,APS,KOSDAQ,5290,-3.64,97471,512060130,97305429090,18394221
079810,APS이노베이션,KOSDAQ,4740,-3.95,225996,1072349218,102043165560,21528094
265520,AP시스템,KOSDAQ,24500,-2.2,115911,2826690075,368745114500,15050821
211270,AP위성,KOSDAQ,15190,-9.04,396757,6096465205,229100197760,15082304
027410,BGF,KOSPI,4635,-2.63,260461,1215336979,443647326285,95716791
282330,BGF리테일,KOSPI,133000,-0.67,74818,9995287900,2298759498000,17283906
126600,BGF에코머티리얼즈,KOSDAQ,3525,-2.89,261449,920682812,221253318975,62766899
138930,BNK금융지주,KOSPI,16700,-3.24,1140382,19240188930,5182461451100,310327033
001460,BYC,KOSPI,42400,-3.85,13425,563721900,264836760000,6246150
001465,BYC우,KOSPI,29050,-3.49,1004,29318300,62569342500,2153850
083790,CG인바이츠,KOSDAQ,1120,0.18,206778,221417016,86121483840,76894182
001040,CJ,KOSPI,167500,-4.01,168037,28082146700,4887147165000,29176998
079160,CJ CGV,KOSPI,4720,-2.88,712566,3374333209,781548857200,165582385
035760,CJ ENM,KOSDAQ,41300,-3.28,87168,3637052400,905674060200,21929154
311690,CJ 바이오사이언스,KOSDAQ,6060,-2.42,29806,180372430,79176699720,13065462
00104K,CJ4우(전환),KOSPI,152900,-3.23,10721,1623939250,646233684800,4226512
000120,CJ대한통운,KOSPI,85700,-3.27,92164,7910849300,1955017880800,22812344
011150,CJ씨푸드,KOSPI,2370,-2.27,198727,474190045,85155932010,35930773
011155,CJ씨푸드1우,KOSPI,12950,-0.08,474,6033650,2590000000,200000
001045,CJ우,KOSPI,79700,-2.8,6362,508983100,180139773100,2260223
097950,CJ제일제당,KOSPI,214000,-0.93,44963,9584246000,3221595804000,15054186
097955,CJ제일제당 우,KOSPI,130100,-1.14,10529,1364122800,172699033300,1327433
051500,CJ프레시웨이,KOSDAQ,24150,-2.62,30639,740889375,286698801900,11871586
058820,CMG제약,KOSDAQ,1379,-2.68,745511,1034100228,203874370357,147842183
056730,CNT85,KOSDAQ,2235,3.95,4656,9913710,33127699695,14822237
000480,CR홀딩스,KOSPI,4770,0.0,21129,99904735,223667637300,46890490
065770,CS,KOSDAQ,1584,0.0,0,0,30747229920,19411130
083660,CSA 코스믹,KOSDAQ,294,-2.65,318230,95063203,18471860946,62829459
000590,CS홀딩스,KOSPI,76000,-2.81,1242,95241550,87740632000,1154482
012030,DB,KOSPI,1886,-5.08,1304961,2455414045,379414037638,201173933
477760,DB금융스팩12호,KOSDAQ,2230,0.0,0,0,13023200000,5840000
005830,DB손해보험,KOSPI,156300,-4.75,365523,56999703500,10237704548700,65500349
016610,DB증권,KOSPI,11440,-4.59,146294,1687844030,485586690160,42446389
000990,DB하이텍,KOSPI,162000,2.99,525288,82389664650,7047743256000,43504588
099520,DGI,KOSDAQ,1284,0.0,0,0,58141862016,45281824
000300,DH오토넥스,KOSPI,4200,0.0,0,0,174035631000,41437055
290120,DH오토리드,KOSDAQ,2580,-3.73,98064,255268883,40826562420,15824249
025440,DH오토웨어,KOSDAQ,744,-1.85,156166,115307441,36293230656,48781224
001530,DI동일,KOSPI,28500,1.24,66271,1851613150,590395198500,20715621
015590,DKME,KOSPI,2530,-3.44,1077073,2707317594,119912659240,47396308
000210,DL,KOSPI,52900,-3.82,120416,6310365700,1108566263600,20955884
000215,DL우,KOSPI,24000,-3.03,4364,105220950,40466760000,1686115
375500,DL이앤씨,KOSPI,74400,-4.62,486197,36072047050,2878805551200,38693623
37550L,DL이앤씨2우(전환),KOSPI,44550,-4.5,2434,108204000,94087417050,2111951
37550K,DL이앤씨우,KOSPI,24150,-3.59,15167,367477150,51050322750,2113885
068790,DMS,KOSDAQ,6830,-3.8,85279,584825880,154154629920,22570224
007340,DN오토모티브,KOSPI,44550,-3.26,146817,6534703975,2606659035750,58510865
004840,DRB동일,KOSPI,4645,-2.0,33188,154472670,89520130780,19272364
241520,DSC인베스트먼트,KOSDAQ,12350,-3.29,454940,5568930125,328510000000,26600000
155660,DSR,KOSPI,4285,-1.38,41482,177163790,68560000000,16000000
069730,DSR제강,KOSPI,5310,-1.3,33102,175701510,76464000000,14400000
017860,DS단석,KOSPI,17650,-3.55,107781,1913019595,313448803350,17759139
180400,DXVX,KOSDAQ,3235,-4.71,131146,423431581,318419212520,98429432
092780,DYP,KOSPI,4800,-2.54,42907,206844252,63208608000,13168460
017940,E1,KOSPI,89400,-1.32,24371,2166451600,613284000000,6860000
418620,E8,KOSDAQ,1330,6.15,442162,574923882,26401134410,19850477
245620,EDGC,KOSDAQ,415,0.0,0,0,57474989665,138493951
037370,EG,KOSDAQ,4440,-3.27,29766,132158438,38294875680,8624972
365550,ESR켄달스퀘어리츠,KOSPI,4105,-1.91,224933,919100581,1010195345000,246089000
050120,ES큐브,KOSDAQ,2840,-1.05,1919,5396745,38522004240,13564086
383220,F&F,KOSPI,76800,-2.78,78995,6050888800,2941983360000,38307075
007700,F&F홀딩스,KOSPI,17380,-3.98,20299,355673610,679807698460,39114367
214270,FSN,KOSDAQ,1472,-4.17,265465,391646935,66614749120,45254585
032620,GC메디아이,KOSDAQ,3540,-3.8,144225,516689765,184777872060,52197139
130500,GH신소재,KOSDAQ,2315,-2.11,49609,115505714,33671795380,14545052
114090,GKL,KOSPI,11500,-3.12,250872,2887073280,711340205000,61855670
900290,GRT,KOSDAQ,3145,-5.27,250808,796679319,257261000000,81800000
078930,GS,KOSPI,73900,-2.12,224195,16471521650,6866446434200,92915378
083450,GST,KOSDAQ,54300,-1.09,330973,17846995550,1000749000000,18430000
006360,GS건설,KOSPI,29000,-3.17,1195070,34330156875,2481863210000,85581490
001250,GS글로벌,KOSPI,3555,-3.4,1158624,4107122001,293407531020,82533764
007070,GS리테일,KOSPI,26250,-4.02,331729,8719062600,2194694643750,83607415
078935,GS우,KOSPI,55800,-1.06,10926,609654450,99593290800,1784826
499790,GS피앤엘,KOSPI,46550,-3.22,67625,3157429500,923125648550,19830841
297890,HB솔루션,KOSDAQ,2205,-2.22,390597,855788557,161275715370,73140914
440290,HB인베스트먼트,KOSDAQ,1949,-1.86,106111,207809514,53610032070,27506430
078150,HB테크놀러지,KOSDAQ,3530,-4.59,1983730,6991996339,327287183480,92715916
225530,HC보광산업,KOSDAQ,3000,-3.38,47549,140524340,109016181000,36338727
060560,HC홈센타,KOSDAQ,2935,-1.51,20449,59978915,74513782935,25388001
012630,HDC,KOSPI,22050,-3.08,141280,3100043450,1317304948050,59741721
039570,HDC랩스,KOSPI,7810,-1.14,28022,219755290,202728863810,25957601
089470,HDC현대EP,KOSPI,4265,-4.59,176430,755237512,136053500000,31900000
267270,HD건설기계,KOSPI,153600,-4.83,271423,41512792050,7360803379200,47921897
009540,HD한국조선해양,KOSPI,399000,-0.25,268013,105731949750,28238473284000,70773116
