종목코드,종목명,시장,현재가,등락률,거래량,거래대금,시가총액,상장주식수
060310,3S,KOSDAQ,1507,-0.86,786372,1169745090,79959973280,53059040
095570,AJ네트웍스,KOSPI,4380,0.23,125054,537339073,198207084420,45252759
006840,AK홀딩스,KOSPI,6700,-4.01,21393,141871370,88758658700,13247561
054620,APS,KOSDAQ,4360,-1.36,100292,428829012,80198803560,18394221
079810,APS이노베이션,KOSDAQ,4025,-3.94,268749,1091724124,86650578350,21528094
265520,AP시스템,KOSDAQ,23400,-1.89,103518,2404183500,352189211400,15050821
211270,AP위성,KOSDAQ,13290,-6.14,273823,3620432320,200443820160,15082304
027410,BGF,KOSPI,4255,-0.93,278628,1175680579,407274945705,95716791
282330,BGF리테일,KOSPI,132500,6.43,71448,9274131700,2290117545000,17283906
126600,BGF에코머티리얼즈,KOSDAQ,3285,-2.09,338849,1104943735,206189263215,62766899
138930,BNK금융지주,KOSPI,17170,1.06,1268238,21564473495,5328315156610,310327033
001460,BYC,KOSPI,36600,-4.69,8892,323525550,228609090000,6246150
001465,BYC우,KOSPI,25700,-4.64,2681,68255050,55353945000,2153850
083790,CG인바이츠,KOSDAQ,992,10.34,923493,796776568,76279028544,76894182
001040,CJ,KOSPI,181500,-0.82,225731,40601406350,5295625137000,29176998
079160,CJ CGV,KOSPI,4400,-0.79,609893,2657477180,728562494000,165582385
035760,CJ ENM,KOSDAQ,40750,4.22,201057,8079629375,893613025500,21929154
311690,CJ 바이오사이언스,KOSDAQ,4995,-0.89,21614,105490395,65261982690,13065462
00104K,CJ4우(전환),KOSPI,163500,0.18,9581,1532330350,691034712000,4226512
000120,CJ대한통운,KOSPI,83900,-0.59,62401,5216020000,1913955661600,22812344
011150,CJ씨푸드,KOSPI,2070,-0.48,107625,222113545,74376700110,35930773
011155,CJ씨푸드1우,KOSPI,11190,-6.2,1058,11884850,2238000000,200000
001045,CJ우,KOSPI,83900,0.84,4501,372878900,189632709700,2260223
097950,CJ제일제당,KOSPI,201000,-1.23,114217,22842553650,3025891386000,15054186
097955,CJ제일제당 우,KOSPI,123000,-1.05,10892,1345195200,163274259000,1327433
051500,CJ프레시웨이,KOSDAQ,22800,3.17,54845,1214719300,270672160800,11871586
058820,CMG제약,KOSDAQ,1175,-1.26,709701,826555343,173714565025,147842183
056730,CNT85,KOSDAQ,1900,-0.21,11383,21213635,28162250300,14822237
000480,CR홀딩스,KOSPI,4700,0.0,34901,162775746,220385303000,46890490
065770,CS,KOSDAQ,1765,-4.34,212771,377292621,17130322225,9705565
083660,CSA 코스믹,KOSDAQ,221,-5.96,489368,107858112,13885310439,62829459
