종목코드,종목명,시장,현재가,등락률,거래량,거래대금,시가총액,상장주식수
060310,3S,KOSDAQ,1499,1.97,747067,1133032125,79535500960,53059040
095570,AJ네트웍스,KOSPI,4730,-1.46,236325,1116650165,214045550070,45252759
006840,AK홀딩스,KOSPI,7800,-1.89,9140,71314150,103330975800,13247561
054620,APS,KOSDAQ,5490,-2.49,122005,678250375,100984273290,18394221
079810,APS이노베이션,KOSDAQ,5020,-2.71,252839,1289907130,108071031880,21528094
265520,AP시스템,KOSDAQ,27350,-0.91,146004,4073662875,411639954350,15050821
211270,AP위성,KOSDAQ,18390,9.53,1583224,29642705550,277363570560,15082304
027410,BGF,KOSPI,4660,1.19,265116,1228567010,446040246060,95716791
282330,BGF리테일,KOSPI,129400,-0.77,46258,5992382850,2236537436400,17283906
126600,BGF에코머티리얼즈,KOSDAQ,3770,0.8,231516,861471380,236631209230,62766899
138930,BNK금융지주,KOSPI,17670,1.14,739617,13048949570,5483478673110,310327033
001460,BYC,KOSPI,42200,-2.76,2429,102821250,263587530000,6246150
001465,BYC우,KOSPI,30150,-1.79,410,12431350,64938577500,2153850
083790,CG인바이츠,KOSDAQ,1137,5.28,415350,455356712,87428684934,76894182
001040,CJ,KOSPI,172900,-1.14,142219,24796912350,5044702954200,29176998
079160,CJ CGV,KOSPI,4660,-1.89,750859,3492102299,771613914100,165582385
035760,CJ ENM,KOSDAQ,41150,-0.84,95290,3929513950,902384687100,21929154
311690,CJ 바이오사이언스,KOSDAQ,5900,-3.91,34742,206283750,77086225800,13065462
00104K,CJ4우(전환),KOSPI,153600,-1.48,7971,1226048100,649192243200,4226512
000120,CJ대한통운,KOSPI,89000,-0.67,68009,6073645600,2030298616000,22812344
011150,CJ씨푸드,KOSPI,2340,-1.27,100640,236355280,84078008820,35930773
011155,CJ씨푸드1우,KOSPI,13010,0.15,109,1400230,2602000000,200000
001045,CJ우,KOSPI,82000,-0.24,3801,311040950,185338286000,2260223
097950,CJ제일제당,KOSPI,211000,-1.86,67489,14284791000,3176433246000,15054186
097955,CJ제일제당 우,KOSPI,130000,-1.07,7714,1004675850,172566290000,1327433
051500,CJ프레시웨이,KOSDAQ,24050,-3.22,35194,849152325,285511643300,11871586
058820,CMG제약,KOSDAQ,1370,-5.19,962092,1352567813,202543790710,147842183
056730,CNT85,KOSDAQ,2120,0.0,6975,14806940,31423142440,14822237
000480,CR홀딩스,KOSPI,4830,-0.72,25849,125174055,226481066700,46890490
065770,CS,KOSDAQ,2900,19.83,2961988,8376800854,28146138500,9705565
083660,CSA 코스믹,KOSDAQ,289,-1.7,390075,112525320,18157713651,62829459
000590,CS홀딩스,KOSPI,77000,0.0,1510,115650400,88895114000,1154482
012030,DB,KOSPI,2400,14.83,8530125,20099536424,482817439200,201173933
477760,DB금융스팩12호,KOSDAQ,2230,0.0,0,0,13023200000,5840000
005830,DB손해보험,KOSPI,148600,-3.82,351367,52515316200,9733351861400,65500349
016610,DB증권,KOSPI,11950,-1.97,85477,1031687820,507234348550,42446389
000990,DB하이텍,KOSPI,220500,21.76,1280645,261662488250,9592761654000,43504588
099520,DGI,KOSDAQ,1284,0.0,0,0,58141862016,45281824
000300,DH오토넥스,KOSPI,4200,0.0,0,0,174035631000,41437055
290120,DH오토리드,KOSDAQ,2800,1.82,61292,169744914,44307897200,15824249
025440,DH오토웨어,KOSDAQ,797,-1.85,149522,119479717,38878635528,48781224
001530,DI동일,KOSPI,27150,-4.4,70446,1947993550,562429110150,20715621
015590,DKME,KOSPI,2500,-0.99,783058,1951116411,133490770000,53396308
000210,DL,KOSPI,60500,0.5,88978,5427626650,1267830982000,20955884
000215,DL우,KOSPI,25850,-2.45,4440,116389550,43586072750,1686115
375500,DL이앤씨,KOSPI,81900,-0.36,600925,50235767500,3169007723700,38693623
37550L,DL이앤씨2우(전환),KOSPI,50000,0.0,5497,279669950,105597550000,2111951
37550K,DL이앤씨우,KOSPI,26350,-1.68,9662,257382925,55700869750,2113885
068790,DMS,KOSDAQ,7340,2.51,123937,912373065,165665444160,22570224
007340,DN오토모티브,KOSPI,46800,1.52,155706,7350311375,2738308482000,58510865
004840,DRB동일,KOSPI,4935,0.2,18936,91738360,95109116340,19272364
241520,DSC인베스트먼트,KOSDAQ,13990,2.49,479214,6781483410,372134000000,26600000
155660,DSR,KOSPI,4305,-2.49,44959,194582840,68880000000,16000000
069730,DSR제강,KOSPI,5380,-3.93,61453,335270795,77472000000,14400000
017860,DS단석,KOSPI,19340,8.17,308400,5812418360,343461748260,17759139
180400,DXVX,KOSDAQ,3215,-3.6,124530,403563720,316450623880,98429432
092780,DYP,KOSPI,5070,1.71,63378,320486935,66764092200,13168460
017940,E1,KOSPI,89500,-4.18,15355,1385309350,613970000000,6860000
418620,E8,KOSDAQ,1308,-6.3,111572,150140021,25964423916,19850477
245620,EDGC,KOSDAQ,415,0.0,0,0,57474989665,138493951
037370,EG,KOSDAQ,4600,1.32,26899,122608340,39674871200,8624972
365550,ESR켄달스퀘어리츠,KOSPI,4195,1.7,348789,1462205569,1032343355000,246089000
050120,ES큐브,KOSDAQ,2815,0.9,23979,66393452,38182902090,13564086
